foid,flid,oid,height,width,ocr
660,148,69,73.351257324219,95.592269897461,
661,148,69,74.558715820312,81.449203491211,
662,149,3,112.59017944336,84.287017822266,
663,149,24,142.26742553711,31.407257080078,
664,149,69,47.804611206055,143.45643615723,
665,149,69,74.428100585938,100.53753662109,
666,149,69,45.720336914062,151.5768737793,
667,150,3,107.51438903809,92.692840576172,
668,150,69,47.295593261719,130.51127624512,
669,150,69,45.171142578125,141.3835144043,
670,151,3,108.48544311523,92.054122924805,
671,151,3,135.88287353516,92.434310913086,
672,151,24,131.45397949219,49.290679931641,
673,151,69,42.026519775391,128.28483581543,
674,151,69,49.912963867188,131.63603210449,
675,152,3,113.3249206543,88.335601806641,
676,152,3,123.7053527832,87.347869873047,
677,152,3,121.88299560547,88.867095947266,
678,152,69,47.408508300781,142.71273803711,
679,152,69,46.829254150391,151.01782226562,
680,152,69,78.634429931641,97.353088378906,
681,152,69,74.0888671875,108.15911865234,
682,152,69,71.516540527344,99.015045166016,
683,153,4,52.304321289062,44.702239990234,
684,153,43,112.33772277832,184.09951782227,
685,153,43,90.468566894531,139.33380126953,
686,154,3,112.92465209961,90.233489990234,
687,154,4,36.729827880859,51.054168701172,
688,154,24,159.74990844727,30.487426757812,
689,154,69,40.637542724609,144.41702270508,
690,154,69,71.531890869141,108.72155761719,
691,154,69,47.137969970703,144.63519287109,
692,155,3,128.62298583984,97.979034423828,
693,155,24,195.29626464844,25.462371826172,
694,155,69,76.084335327148,97.610626220703,
695,156,3,141.21664428711,102.12042236328,
696,156,24,163.2961730957,27.014801025391,
697,156,69,81.512237548828,114.560546875,
698,157,3,141.73474121094,97.428802490234,
699,157,24,153.21685791016,33.533569335938,
700,157,24,157.84762573242,35.328277587891,
701,157,69,73.722015380859,107.04641723633,
702,157,69,79.318115234375,105.08596801758,
703,158,3,125.49533081055,102.14358520508,
704,158,24,126.18865966797,30.863891601562,
705,158,69,85.554321289062,112.89392089844,
706,159,3,126.5285949707,114.34759521484,
707,159,3,155.0260925293,105.86750793457,
708,159,3,74.786071777344,93.996536254883,
709,159,24,162.22076416016,31.814910888672,
710,159,69,77.854614257812,115.13117980957,
711,159,69,74.719284057617,112.76048278809,
712,160,3,149.22969055176,109.6279296875,
713,160,18,54.919097900391,120.53381347656,
714,160,24,141.57217407227,33.279693603516,
715,160,69,84.222259521484,109.20700073242,
719,162,59,40.627014160156,69.609848022461,
720,163,2,86.162445068359,117.18901062012,
721,164,2,83.944976806641,128.86682128906,
722,164,2,120.28253173828,113.44398498535,
723,165,59,38.955963134766,74.012496948242,
724,166,59,48.422027587891,84.282638549805,
725,167,2,87.873870849609,124.19481658936,
726,167,59,43.137390136719,96.682083129883,
727,168,2,81.348968505859,138.93885803223,
728,168,2,93.285034179688,133.7326965332,
729,169,5,144.24337768555,32.526565551758,
730,169,44,71.888153076172,132.36956787109,
731,169,44,64.655960083008,150.76116943359,
732,170,5,157.27542114258,50.133361816406,
733,170,44,62.360870361328,151.17381286621,
734,171,44,66.998275756836,120.15237426758,
735,171,44,66.426086425781,155.58682250977,
736,172,5,147.95085144043,29.737838745117,
737,172,44,73.508056640625,141.86328125,
738,173,44,69.963165283203,112.80780029297,
739,173,44,129.45596313477,166.85585021973,
740,174,50,61.099884033203,189.52523803711,
741,174,50,58.334777832031,188.96194458008,
742,174,65,111.27554321289,129.01638793945,
743,174,65,108.83325195312,122.81729125977,
744,175,65,107.06666564941,117.81192016602,
745,176,65,103.55911254883,123.64596557617,
746,176,65,103.05528259277,107.81533813477,
747,177,75,111.63674926758,133.74392700195,
748,178,43,189.07598876953,308.29479980469,
749,178,43,215.31063842773,245.33169555664,
750,178,43,228.64993286133,229.24617004395,
751,178,43,231.8028717041,233.2075958252,
752,178,43,206.21994018555,216.35180664062,
753,178,43,214.35314941406,216.1895904541,
754,178,43,214.45327758789,218.37718200684,
755,178,43,210.82083129883,238.37251281738,
756,178,43,213.26016235352,221.10224914551,
757,178,43,202.01821899414,246.6997833252,
758,179,61,33.028656005859,95.943328857422,
759,179,62,33.220565795898,38.105346679688,
760,179,61,31.710357666016,88.094268798828,
761,179,55,32.685302734375,98.779602050781,
762,179,61,34.538696289062,92.063690185547,
763,179,55,36.153656005859,106.26885986328,
764,179,61,35.202239990234,92.915344238281,
765,179,62,31.184875488281,36.889343261719,
766,179,61,31.787902832031,96.126922607422,
767,179,62,32.032913208008,39.120025634766,
768,179,63,99.030090332031,87.173675537109,
769,179,61,32.396362304688,95.967926025391,
770,179,61,27.673767089844,99.014495849609,
771,179,62,32.0390625,36.21728515625,
772,179,55,33.349884033203,103.09411621094,
773,179,61,33.060333251953,96.970672607422,
774,179,61,30.103271484375,98.389099121094,
775,179,62,31.494567871094,36.342041015625,
776,179,63,103.14837646484,89.064605712891,
777,179,61,28.862915039062,98.603179931641,
778,179,62,32.304321289062,35.389038085938,
779,179,63,97.083587646484,92.87939453125,
780,179,55,33.433563232422,106.01583862305,
781,179,61,33.063171386719,98.124450683594,
782,180,61,32.183166503906,94.677276611328,
783,180,62,27.326446533203,39.654327392578,
784,180,61,29.11328125,95.013854980469,
785,180,61,31.801696777344,94.727691650391,
786,180,63,49.298431396484,107.60296630859,
787,180,61,31.580261230469,97.856872558594,
788,180,55,33.531341552734,112.11511230469,
789,180,61,37.160247802734,105.09704589844,
790,180,62,38.315765380859,45.095977783203,
791,180,55,40.846923828125,118.69592285156,
792,180,61,37.750793457031,108.61892700195,
793,180,55,41.229431152344,125.84436035156,
794,180,61,33.596099853516,112.68511962891,
795,180,62,36.874252319336,40.698120117188,
796,180,55,37.602722167969,117.22006225586,
797,180,61,34.312072753906,112.36421203613,
798,180,63,118.41375732422,95.155578613281,
799,180,55,38.229431152344,120.07550048828,
800,180,61,29.695556640625,107.15811157227,
801,180,63,124.95956420898,93.377746582031,
802,181,55,45.336883544922,104.39181518555,
803,181,61,33.530853271484,104.28479003906,
804,181,63,109.1434173584,98.932403564453,
805,181,55,35.823364257812,114.8544921875,
806,181,61,37.580474853516,105.66305541992,
807,181,62,38.632431030273,36.998016357422,
808,181,55,37.083099365234,109.30334472656,
809,181,61,41.150115966797,105.63671875,
810,181,62,40.074310302734,42.432464599609,
811,181,55,39.297973632812,108.74691772461,
812,181,62,48.516967773438,43.847686767578,
813,181,55,40.934875488281,109.89001464844,
814,181,62,40.289276123047,68.003784179688,
815,181,55,39.920120239258,123.2048034668,
816,181,62,43.084838867188,67.672668457031,
817,181,55,36.911697387695,119.4934387207,
818,181,55,36.996627807617,114.87530517578,
819,181,62,42.007568359375,67.329498291016,
820,181,55,37.415145874023,125.29513549805,
821,181,62,40.655548095703,68.132232666016,
822,182,62,46.928314208984,78.421142578125,
823,182,55,74.663665771484,99.967254638672,
824,182,62,46.668304443359,71.861419677734,
825,182,55,73.273071289062,97.767822265625,
826,182,62,41.959594726562,67.919586181641,
827,182,55,72.278228759766,96.636871337891,
828,182,62,41.694793701172,70.695068359375,
829,182,55,90.325500488281,104.24682617188,
830,182,62,49.906814575195,74.848693847656,
831,182,62,52.177932739258,75.753631591797,
832,182,62,51.481994628906,72.675445556641,
833,182,62,53.916320800781,68.127288818359,
834,182,62,52.895156860352,73.911773681641,
835,183,43,70.135040283203,151.05911254883,
836,183,43,68.722259521484,145.29284667969,
837,183,43,65.347015380859,151.50537109375,
838,183,43,68.659637451172,147.42639160156,
839,183,43,61.179580688477,166.32800292969,
840,183,43,61.503646850586,169.00326538086,
841,183,43,67.24853515625,141.40765380859,
842,183,43,66.151306152344,153.23648071289,
843,183,43,69.458404541016,148.37457275391,
844,184,43,76.942504882812,173.33822631836,
845,184,43,64.315811157227,158.74255371094,
846,184,43,67.847579956055,168.86828613281,
847,184,43,62.854446411133,175.26226806641,
848,184,43,65.208480834961,172.35375976562,
849,184,43,71.834930419922,159.49221801758,
850,184,43,66.825714111328,159.82257080078,
851,184,43,63.092910766602,172.52102661133,
852,184,43,78.571868896484,162.3918762207,
853,184,43,71.922103881836,158.91259765625,
854,185,5,122.32684326172,109.02944946289,
855,185,5,75.98486328125,85.396331787109,
856,185,5,121.30191040039,100.40734863281,
857,185,5,82.329208374023,77.943054199219,
858,185,5,136.73999023438,107.2041015625,
859,185,5,123.24862670898,111.66079711914,
860,186,5,123.63949584961,126.24320983887,
861,186,5,78.839935302734,99.846954345703,
862,186,5,130.03149414062,110.55714416504,
863,186,5,76.663391113281,85.612854003906,
864,186,5,79.641784667969,78.471878051758,
865,186,5,127.8935546875,112.1192779541,
866,186,5,133.33169555664,111.28019714355,
867,186,5,86.328796386719,86.84814453125,
868,186,5,79.527618408203,92.399658203125,
869,186,5,115.62240600586,107.97518920898,
870,187,44,91.515838623047,127.60789489746,
871,187,44,98.906494140625,128.18505859375,
872,187,44,98.951721191406,129.43960571289,
873,187,44,101.38818359375,128.26129150391,
874,187,56,56.955200195312,47.338226318359,
875,187,5,140.31100463867,41.625793457031,
876,187,44,109.06878662109,126.16442871094,
877,187,56,50.214935302734,50.565368652344,
878,187,44,109.95700073242,119.10273742676,
879,187,56,46.452484130859,46.424926757812,
880,187,44,103.55261230469,135.35772705078,
881,187,56,45.486755371094,46.880554199219,
882,187,44,91.890014648438,112.50280761719,
883,188,44,95.037307739258,109.03012084961,
884,188,44,90.902374267578,123.51715087891,
885,188,44,98.989196777344,102.58178710938,
886,188,44,93.436859130859,113.85580444336,
887,188,44,97.406280517578,108.91305541992,
888,188,44,92.697387695312,113.07537841797,
889,188,44,96.875061035156,107.43087768555,
890,188,44,97.65869140625,106.55892944336,
891,189,5,128.52207946777,45.373809814453,
892,189,44,101.85292053223,119.63441467285,
893,189,56,46.416610717773,46.705871582031,
894,189,44,95.122253417969,119.12678527832,
895,189,44,105.33671569824,119.36528015137,
896,189,44,98.830078125,116.06149291992,
897,189,44,91.694702148438,117.1047668457,
898,189,56,49.070678710938,51.228424072266,
899,189,44,97.351043701172,106.90336608887,
900,189,44,97.38996887207,108.95980834961,
901,189,44,89.648849487305,107.359375,
902,189,44,93.867919921875,102.32286071777,
903,189,44,95.424102783203,105.97152709961,
913,191,3,175.52368164062,103.83779907227,
914,191,3,103.75888061523,66.063995361328,
915,191,3,179.05651855469,97.894866943359,
916,191,3,94.372711181641,72.751617431641,
917,191,3,171.74563598633,95.767028808594,
918,191,3,96.661193847656,61.611755371094,
919,191,3,155.83703613281,88.639007568359,
920,191,3,151.77862548828,84.334014892578,
921,191,3,151.31231689453,82.855987548828,
922,191,3,150.34020996094,91.440475463867,
923,191,3,155.87875366211,88.996536254883,
924,191,3,91.278076171875,63.651275634766,
925,191,3,159.40802001953,92.679534912109,
926,191,3,166.45745849609,89.411163330078,
927,192,3,79.854461669922,94.630599975586,
928,192,3,82.410034179688,96.057739257812,
929,192,3,116.27194213867,66.840362548828,
930,192,3,133.24127197266,63.835510253906,
931,192,3,87.884307861328,95.951766967773,
932,192,3,83.110168457031,91.37141418457,
933,192,3,82.544647216797,91.082901000977,
934,192,3,69.081008911133,87.234359741211,
935,192,3,126.09301757812,66.336212158203,
936,192,3,84.150604248047,93.718215942383,
937,192,3,80.296600341797,90.110214233398,
938,192,3,71.428009033203,92.794326782227,
939,192,3,72.575866699219,93.389236450195,
940,193,3,82.00666809082,87.123870849609,
941,193,3,85.5166015625,87.126037597656,
942,193,3,83.282791137695,87.40869140625,
943,193,3,88.491104125977,83.50260925293,
944,193,3,84.238479614258,80.858169555664,
945,193,3,82.342041015625,95.107376098633,
946,193,3,124.62860107422,61.919219970703,
947,193,3,86.769943237305,86.450485229492,
948,193,3,85.553695678711,90.856338500977,
949,193,3,88.831268310547,92.1044921875,
950,193,3,133.09405517578,62.286758422852,
1007,198,113,131.75653076172,401.70355224609,
1008,198,113,163.73510742188,400.87265014648,
1009,198,113,128.80889892578,398.45877075195,
1010,198,113,123.48986816406,402.66098022461,
1011,198,113,134.44967651367,392.3503112793,
1012,198,113,133.759765625,402.04385375977,
1013,198,113,130.70529174805,398.83114624023,
1014,199,191,278.80456542969,171.28561401367,
1015,199,195,124.62017822266,64.572906494141,
1016,199,195,140.07998657227,90.162872314453,
1017,199,191,320.28091430664,213.24708557129,
1018,199,195,153.22924804688,108.67501831055,
1019,199,195,151.91247558594,102.91436767578,
1020,199,195,156.23013305664,102.61859130859,
1021,199,195,151.73983764648,106.64031982422,
1022,199,195,159.80114746094,113.79656982422,
1023,200,168,89.784088134766,148.55081176758,
1024,201,170,88.817321777344,77.027648925781,
1025,201,174,100.34719848633,105.96006011963,
1026,202,153,100.04577636719,99.338912963867,
1027,202,168,41.464920043945,75.720428466797,
1028,202,130,150.22937011719,74.19873046875,
1029,203,129,146.11956787109,231.34648132324,
1030,204,193,41.509536743164,34.266723632812,
1031,204,195,203.18341064453,108.31341552734,
1032,204,195,261.48950195312,92.592346191406,
1033,204,195,261.37371826172,151.59484863281,
1034,204,195,313.82647705078,84.8291015625,
1035,204,195,202.10256958008,76.335922241211,
1036,204,170,61.638046264648,82.217895507812,
1037,204,195,318.86700439453,141.70147705078,
1038,204,170,72.880828857422,96.439468383789,
1039,204,195,290.33062744141,143.40939331055,
1040,204,195,345.89535522461,87.548492431641,
1041,204,170,70.454650878906,106.17518615723,
1042,204,195,307.45846557617,145.9040222168,
1043,204,170,71.365081787109,107.20526885986,
1044,204,195,281.86611938477,93.848083496094,
1045,204,195,265.68502807617,153.91516113281,
1046,204,193,52.824249267578,51.814956665039,
1047,204,195,189.07580566406,197.38572692871,
1048,205,195,273.16644287109,146.37986755371,
1049,205,195,344.72378540039,140.08973693848,
1050,205,170,62.184967041016,82.889129638672,
1051,205,193,39.161743164062,35.782699584961,
1052,205,195,346.65591430664,138.31343078613,
1053,205,195,327.97933959961,141.12065124512,
1054,205,170,69.341125488281,88.442687988281,
1055,205,170,69.142501831055,90.672897338867,
1056,205,170,65.900482177734,106.29972839355,
1057,205,195,264.83193969727,156.59190368652,
1058,205,195,160.11441040039,185.36102294922,
1059,205,193,49.368560791016,43.080841064453,
1060,205,195,165.68756103516,200.61465454102,
1061,206,170,83.390625,103.77770996094,
1062,206,170,85.950012207031,99.453201293945,
1063,206,195,425.02548217773,229.57626342773,
1064,206,195,366.69879150391,262.09228515625,
1065,206,195,364.97692871094,301.16970825195,
1066,206,195,406.39483642578,245.58993530273,
1067,206,195,406.1689453125,261.42895507812,
1068,207,193,51.652435302734,38.321441650391,
1069,207,170,84.907470703125,88.847747802734,
1070,207,170,87.015258789062,106.75494384766,
1071,207,170,84.00732421875,123.81062316895,
1072,207,195,406.4797668457,278.62033081055,
1073,207,170,113.92721557617,152.15380859375,
1074,207,170,113.09622192383,153.14126586914,
1075,207,170,114.51388549805,141.26553344727,
1076,207,195,412.67327880859,241.01620483398,
1077,207,195,417.13250732422,240.7328338623,
1078,208,170,98.873901367188,111.29434204102,
1079,208,195,346.76486206055,140.1833190918,
1080,208,170,118.22506713867,228.62953186035,
1081,208,193,102.29708862305,90.164276123047,
1082,208,170,107.60974121094,225.63256835938,
1083,208,170,88.110656738281,107.76907348633,
1084,208,170,89.218963623047,103.39013671875,
1085,208,170,81.146636962891,102.38000488281,
1086,208,170,95.637664794922,112.63531494141,
1087,208,170,104.4264831543,109.77883911133,
1088,208,170,95.696197509766,225.76759338379,
1089,208,195,404.43710327148,285.30841064453,
1090,208,170,96.837768554688,137.65174865723,
1091,208,195,408.87780761719,330.49826049805,
1092,208,170,95.807220458984,125.20221710205,
1093,208,170,108.93072509766,130.99957275391,
1094,208,170,113.48486328125,135.85166931152,
1095,208,170,107.43408203125,127.50257873535,
1096,208,170,113.48706054688,130.22074890137,
1097,208,170,119.09594726562,124.05905151367,
1098,208,195,410.40084838867,267.42224121094,
1099,209,170,115.38940429688,126.33873748779,
1100,209,195,386.47955322266,118.44999694824,
1101,209,170,107.45126342773,108.58036804199,
1102,209,193,48.837738037109,109.3723449707,
1103,209,170,95.75537109375,122.17379760742,
1104,209,170,107.09701538086,118.08400726318,
1105,209,170,111.34197998047,128.86930847168,
1106,209,195,422.84671020508,384.29876708984,
1107,209,195,427.06845092773,441.33459472656,
